layer,source,competition_instance,family,seed,time_limit_sec,makespan,status,returncode,elapsed_sec,lb,ub,stdout_tail,stderr_tail
layer2_public402,Behnke10,,BehnkeGeiger,1009,10,143,OK,0,18.351,136,136,"	13 3 w=4	2 2 w=21	3 1 w=27	11 3 w=3	
6	15 1 w=16	2 1 w=15	12 3 w=17	4 3 w=7	16 3 w=5	2 3 w=10	
5	12 2 w=19	6 3 w=29	0 1 w=20	14 2 w=25	3 3 w=9	
6	6 1 w=11	8 1 w=28	1 1 w=15	11 1 w=29	11 2 w=13	19 2 w=4	
5	12 1 w=28	4 1 w=24	7 2 w=3	7 3 w=9	15 3 w=1	
5	13 2 w=14	16 1 w=9	16 2 w=28	18 1 w=21	19 3 w=21	
0	
5	12 4 w=6	1 4 w=2	0 4 w=26	2 4 w=28	18 4 w=16	
6	9 4 w=14	10 4 w=19	6 4 w=9	16 4 w=17	17 4 w=18	3 4 w=6	
4	8 4 w=23	5 4 w=6	15 4 w=11	19 4 w=21	
5	13 4 w=0	7 4 w=8	4 4 w=19	11 4 w=5	14 4 w=29	
","Final solution: 143
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1013,10,138,OK,0,18.115,136,136,"	3 1 w=0	4 3 w=5	
6	19 1 w=0	17 1 w=9	14 2 w=11	14 3 w=4	0 2 w=19	12 3 w=17	
4	19 3 w=11	7 2 w=20	9 2 w=3	3 3 w=16	
5	19 2 w=24	11 2 w=10	1 1 w=6	6 1 w=21	15 3 w=10	
4	18 1 w=12	4 1 w=18	7 3 w=1	12 1 w=28	
5	10 1 w=3	16 1 w=13	2 1 w=29	13 1 w=25	13 2 w=21	
5	11 1 w=16	8 1 w=5	16 2 w=24	2 2 w=11	13 3 w=22	
6	19 4 w=3	10 4 w=2	18 4 w=18	14 4 w=1	2 4 w=28	0 4 w=10	
5	17 4 w=19	1 4 w=6	16 4 w=17	9 4 w=10	3 4 w=24	
4	11 4 w=3	8 4 w=15	15 4 w=23	4 4 w=1	
5	5 4 w=18	7 4 w=1	6 4 w=14	13 4 w=0	12 4 w=6	
","Final solution: 138
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1019,10,140,OK,0,17.731,136,136,"5	11 3 w=10	
5	17 1 w=0	4 1 w=10	16 3 w=0	10 3 w=8	19 3 w=27	
7	14 2 w=29	12 2 w=6	9 1 w=29	9 2 w=26	3 1 w=29	7 2 w=20	3 3 w=9	
4	18 1 w=18	6 1 w=23	11 2 w=20	6 3 w=15	
6	16 1 w=2	2 2 w=3	14 3 w=2	13 1 w=15	15 2 w=2	15 3 w=3	
4	2 1 w=15	8 1 w=5	1 1 w=19	13 2 w=11	
4	16 2 w=24	10 2 w=3	11 1 w=16	13 3 w=4	
6	14 4 w=25	16 4 w=3	8 4 w=25	18 4 w=18	1 4 w=1	0 4 w=26	
5	17 4 w=12	10 4 w=19	9 4 w=14	6 4 w=17	3 4 w=0	
5	2 4 w=28	5 4 w=15	4 4 w=1	19 4 w=21	15 4 w=8	
4	12 4 w=6	13 4 w=27	11 4 w=5	7 4 w=2	
","Final solution: 140
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1021,10,135,OK,0,17.095,136,136,"	5 2 w=18	6 2 w=19	3 1 w=29	10 3 w=5	11 3 w=3	
4	17 1 w=21	9 1 w=13	4 3 w=20	12 3 w=17	
4	15 1 w=16	14 2 w=8	10 1 w=23	3 3 w=9	
4	16 2 w=24	4 2 w=29	11 1 w=25	11 2 w=10	
5	4 1 w=10	12 1 w=28	15 3 w=1	0 2 w=11	7 3 w=1	
5	2 1 w=29	18 1 w=15	13 1 w=14	13 2 w=9	7 2 w=14	
4	2 2 w=19	8 1 w=5	6 1 w=24	10 2 w=3	
6	2 4 w=28	1 4 w=1	14 4 w=5	8 4 w=22	0 4 w=10	18 4 w=16	
4	17 4 w=12	6 4 w=13	10 4 w=19	3 4 w=20	
5	5 4 w=11	15 4 w=24	4 4 w=1	19 4 w=21	11 4 w=5	
5	16 4 w=7	9 4 w=28	12 4 w=6	13 4 w=0	7 4 w=2	
","Final solution: 135
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1031,10,148,OK,0,10.043,136,136,"	3 1 w=29	5 2 w=14	11 3 w=12	
5	14 1 w=6	4 3 w=8	19 1 w=18	3 3 w=4	12 3 w=17	
3	14 2 w=3	17 1 w=19	18 3 w=29	
5	8 1 w=28	15 3 w=17	11 1 w=22	11 2 w=15	13 3 w=26	
7	4 1 w=5	2 2 w=11	12 1 w=28	14 3 w=20	6 1 w=6	7 2 w=3	19 3 w=27	
6	2 1 w=15	16 1 w=9	0 2 w=5	18 1 w=12	13 1 w=16	13 2 w=28	
2	16 2 w=24	10 3 w=11	
4	2 4 w=28	15 4 w=10	19 4 w=15	18 4 w=21	
6	14 4 w=1	16 4 w=7	3 4 w=1	10 4 w=19	6 4 w=4	1 4 w=1	
5	8 4 w=2	4 4 w=25	5 4 w=4	11 4 w=5	17 4 w=2	
5	0 4 w=8	9 4 w=14	7 4 w=2	13 4 w=0	12 4 w=27	
","Final solution: 148
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1033,10,138,OK,0,17.863,136,136,"9	10 3 w=5	0 2 w=16	
6	9 1 w=27	9 2 w=13	4 3 w=25	12 3 w=17	19 1 w=19	19 3 w=27	
3	3 3 w=9	7 1 w=5	14 2 w=29	
3	4 2 w=29	1 1 w=6	13 2 w=11	
7	6 1 w=6	12 1 w=28	2 1 w=13	2 2 w=22	7 2 w=3	7 3 w=9	14 3 w=7	
5	13 1 w=4	16 1 w=24	10 1 w=8	15 2 w=1	15 3 w=20	
5	11 1 w=16	8 1 w=17	16 2 w=24	18 1 w=13	13 3 w=4	
6	3 4 w=6	11 4 w=21	8 4 w=23	2 4 w=28	18 4 w=2	0 4 w=10	
6	9 4 w=4	6 4 w=28	4 4 w=28	10 4 w=19	1 4 w=10	17 4 w=4	
4	5 4 w=15	16 4 w=17	15 4 w=3	19 4 w=21	
4	12 4 w=6	7 4 w=2	13 4 w=24	14 4 w=29	
","Final solution: 138
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1039,10,145,OK,0,18.674,136,136,"18 3 w=13	10 3 w=11	
5	2 1 w=13	4 3 w=7	19 1 w=0	14 1 w=26	16 3 w=12	
5	12 2 w=19	9 2 w=3	6 2 w=23	3 3 w=9	14 2 w=28	
3	4 2 w=12	11 2 w=10	15 3 w=29	
6	12 1 w=28	6 1 w=6	16 1 w=2	6 3 w=27	7 2 w=3	7 3 w=29	
5	8 1 w=18	13 1 w=16	19 2 w=4	19 3 w=4	13 3 w=1	
5	2 2 w=7	11 1 w=16	18 1 w=13	13 2 w=25	16 2 w=18	
4	11 4 w=22	18 4 w=6	17 4 w=23	14 4 w=17	
6	2 4 w=28	9 4 w=13	3 4 w=1	6 4 w=10	1 4 w=2	16 4 w=18	
5	8 4 w=5	4 4 w=19	15 4 w=3	19 4 w=21	10 4 w=19	
5	12 4 w=1	5 4 w=7	0 4 w=20	13 4 w=24	7 4 w=2	
","Final solution: 145
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1049,10,157,OK,0,15.746,136,136,"3 w=3	0 2 w=0	
7	3 1 w=3	14 1 w=5	2 2 w=22	17 1 w=18	7 1 w=15	12 3 w=17	9 2 w=2	
4	14 2 w=28	3 3 w=9	12 2 w=17	9 1 w=10	
4	11 1 w=0	4 2 w=12	6 3 w=29	13 3 w=7	
6	2 1 w=13	16 2 w=24	12 1 w=28	19 3 w=22	7 2 w=3	15 3 w=1	
3	10 3 w=10	19 2 w=4	15 2 w=1	
6	8 1 w=5	6 1 w=12	18 1 w=13	0 1 w=1	13 2 w=6	7 3 w=6	
7	8 4 w=1	10 4 w=23	14 4 w=8	16 4 w=13	18 4 w=29	0 4 w=8	1 4 w=22	
4	2 4 w=28	6 4 w=4	5 4 w=28	9 4 w=15	
5	11 4 w=5	3 4 w=7	19 4 w=21	17 4 w=24	15 4 w=3	
4	4 4 w=27	12 4 w=23	13 4 w=27	7 4 w=17	
","Final solution: 157
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1051,10,139,OK,0,18.107,136,136,"w=23	1 2 w=12	17 1 w=7	11 3 w=19	
5	9 1 w=4	9 2 w=1	12 3 w=17	16 3 w=2	4 3 w=14	
3	12 2 w=19	3 1 w=29	3 3 w=12	
5	8 1 w=28	10 1 w=1	19 2 w=9	13 3 w=4	11 2 w=15	
4	7 2 w=3	4 1 w=5	4 2 w=17	19 3 w=28	
6	2 1 w=15	18 1 w=3	13 1 w=25	13 2 w=11	10 3 w=10	0 2 w=3	
5	2 2 w=26	6 1 w=8	16 2 w=24	11 1 w=25	15 3 w=4	
5	2 4 w=28	16 4 w=3	1 4 w=11	4 4 w=11	0 4 w=8	
5	9 4 w=15	6 4 w=26	10 4 w=18	3 4 w=6	17 4 w=7	
5	5 4 w=2	8 4 w=27	18 4 w=23	19 4 w=21	15 4 w=9	
5	7 4 w=14	12 4 w=24	13 4 w=0	11 4 w=5	14 4 w=1	
","Final solution: 139
Schedule exported to ../../output.csv
"
layer2_public402,Behnke10,,BehnkeGeiger,1061,10,139,OK,0,18.072,136,136," 1 w=0	14 3 w=12	10 3 w=5	
7	19 1 w=0	15 1 w=16	3 1 w=3	1 1 w=5	4 3 w=3	12 3 w=17	16 3 w=23	
4	17 1 w=8	9 2 w=7	12 2 w=9	3 3 w=9	
4	4 2 w=12	11 2 w=9	16 1 w=6	16 2 w=24	
5	4 1 w=9	15 2 w=11	15 3 w=17	7 2 w=3	7 3 w=1	
3	8 1 w=18	12 1 w=13	18 1 w=20	
6	6 1 w=6	11 1 w=25	2 1 w=2	2 2 w=29	13 2 w=11	13 3 w=4	
5	8 4 w=23	4 4 w=14	2 4 w=28	18 4 w=25	0 4 w=4	
6	6 4 w=1	17 4 w=2	14 4 w=1	1 4 w=2	3 4 w=24	16 4 w=15	
4	5 4 w=18	11 4 w=19	15 4 w=8	10 4 w=19	
5	19 4 w=21	9 4 w=27	12 4 w=6	13 4 w=0	7 4 w=13	
","Final solution: 139
Schedule exported to ../../output.csv
"
layer2_public402,Behnke11,,BehnkeGeiger,1009,10,,TIMEOUT,,30.044,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1013,10,,TIMEOUT,,30.045,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1019,10,,TIMEOUT,,30.028,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1021,10,,TIMEOUT,,30.041,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1031,10,,TIMEOUT,,30.026,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1033,10,,TIMEOUT,,30.026,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1039,10,,TIMEOUT,,30.025,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1049,10,,TIMEOUT,,30.033,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1051,10,,TIMEOUT,,30.026,294,294,,
layer2_public402,Behnke11,,BehnkeGeiger,1061,10,,TIMEOUT,,30.032,294,294,,
layer2_public402,Behnke12,,BehnkeGeiger,1009,10,,TIMEOUT,,30.041,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1013,10,,TIMEOUT,,30.028,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1019,10,,TIMEOUT,,30.024,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1021,10,,TIMEOUT,,30.016,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1031,10,,TIMEOUT,,30.028,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1033,10,,TIMEOUT,,30.003,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1039,10,,TIMEOUT,,30.034,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1049,10,,TIMEOUT,,30.027,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1051,10,,TIMEOUT,,30.045,289,289,,
layer2_public402,Behnke12,,BehnkeGeiger,1061,10,,TIMEOUT,,30.020,289,289,,
layer2_public402,Behnke13,,BehnkeGeiger,1009,10,,TIMEOUT,,30.029,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1013,10,,TIMEOUT,,30.029,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1019,10,,TIMEOUT,,30.023,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1021,10,,TIMEOUT,,30.027,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1031,10,,TIMEOUT,,30.053,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1033,10,,TIMEOUT,,30.036,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1039,10,,TIMEOUT,,30.043,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1049,10,,TIMEOUT,,30.082,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1051,10,,TIMEOUT,,30.029,290,290,,
layer2_public402,Behnke13,,BehnkeGeiger,1061,10,,TIMEOUT,,30.041,290,290,,
layer2_public402,Behnke14,,BehnkeGeiger,1009,10,,TIMEOUT,,30.032,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1013,10,,TIMEOUT,,30.067,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1019,10,,TIMEOUT,,30.058,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1021,10,,TIMEOUT,,30.018,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1031,10,,TIMEOUT,,30.059,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1033,10,,TIMEOUT,,30.034,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1039,10,,TIMEOUT,,30.047,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1049,10,,TIMEOUT,,30.060,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1051,10,,TIMEOUT,,30.101,293,293,,
layer2_public402,Behnke14,,BehnkeGeiger,1061,10,,TIMEOUT,,30.035,293,293,,
layer2_public402,Behnke15,,BehnkeGeiger,1009,10,,TIMEOUT,,30.023,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1013,10,,TIMEOUT,,30.027,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1019,10,,TIMEOUT,,30.031,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1021,10,,TIMEOUT,,30.058,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1031,10,,TIMEOUT,,30.021,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1033,10,,TIMEOUT,,30.032,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1039,10,,TIMEOUT,,30.027,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1049,10,,TIMEOUT,,30.070,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1051,10,,TIMEOUT,,30.022,295,295,,
layer2_public402,Behnke15,,BehnkeGeiger,1061,10,,TIMEOUT,,30.024,295,295,,
layer2_public402,Behnke16,,BehnkeGeiger,1009,10,,TIMEOUT,,30.019,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1013,10,,TIMEOUT,,30.034,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1019,10,,TIMEOUT,,30.039,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1021,10,,TIMEOUT,,30.020,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1031,10,,TIMEOUT,,30.027,705,705,,
layer2_public402,Behnke16,,BehnkeGeiger,1033,10,,TIMEOUT,,30.041,705,705,,
